bar,occurred_at,dist_atr,line_id,role,quality,touches,atr,tf,arm,outcome,symbol
46146,2025-06-02 10:00:00,0.11332527928094141,1h-R-222880,resistance,74.88,3,0.0017632740962961742,1h,placebo,hold,EURUSD.a
4716,2018-10-03 17:00:00,,1h-R-222880,resistance,74.88,3,0.0017632740962961742,1h,random,hold,EURUSD.a
46153,2025-06-02 17:00:00,0.3467502863906982,1h-R-222876,resistance,92.02,4,0.0018391288244919938,1h,line,hold,EURUSD.a
46153,2025-06-02 17:00:00,0.3467502863906982,1h-R-222876,resistance,92.02,4,0.0018391288244919938,1h,placebo,hold,EURUSD.a
14804,2020-05-20 01:00:00,,1h-R-222876,resistance,92.02,4,0.0018391288244919938,1h,random,break,EURUSD.a
46158,2025-06-02 22:00:00,0.25712903983550717,1h-R-222877,resistance,72.35,3,0.0017674666594129382,1h,line,hold,EURUSD.a
46158,2025-06-02 22:00:00,0.25712903983550717,1h-R-222877,resistance,72.35,3,0.0017674666594129382,1h,placebo,hold,EURUSD.a
32228,2023-03-07 06:00:00,,1h-R-222877,resistance,72.35,3,0.0017674666594129382,1h,random,hold,EURUSD.a
46164,2025-06-03 04:00:00,0.14581090057483712,1h-S-223120,support,84.04,4,0.001541224091212821,1h,line,break,EURUSD.a
46164,2025-06-03 04:00:00,0.14581090057483712,1h-S-223120,support,84.04,4,0.001541224091212821,1h,placebo,hold,EURUSD.a
19000,2021-01-21 21:00:00,,1h-S-223120,support,84.04,4,0.001541224091212821,1h,random,hold,EURUSD.a
46182,2025-06-03 22:00:00,0.1803270309591496,1h-S-222976,support,88.82,4,0.0015073991740027803,1h,line,hold,EURUSD.a
46182,2025-06-03 22:00:00,0.1803270309591496,1h-S-222976,support,88.82,4,0.0015073991740027803,1h,placebo,break,EURUSD.a
53123,2026-07-16 07:00:00,,1h-S-222976,support,88.82,4,0.0015073991740027803,1h,random,break,EURUSD.a
46182,2025-06-03 22:00:00,0.2736079273157769,1h-S-222983,support,67.32,3,0.0015073991740027803,1h,line,hold,EURUSD.a
46182,2025-06-03 22:00:00,0.2736079273157769,1h-S-222983,support,67.32,3,0.0015073991740027803,1h,placebo,break,EURUSD.a
36890,2023-12-04 12:00:00,,1h-S-222983,support,67.32,3,0.0015073991740027803,1h,random,break,EURUSD.a
46236,2025-06-06 04:00:00,0.38852948573059837,1h-S-223421,support,77.66,4,0.0015497028804017973,1h,line,break,EURUSD.a
46236,2025-06-06 04:00:00,0.38852948573059837,1h-S-223421,support,77.66,4,0.0015497028804017973,1h,placebo,break,EURUSD.a
23070,2021-09-16 11:00:00,,1h-S-223421,support,77.66,4,0.0015497028804017973,1h,random,break,EURUSD.a
46240,2025-06-06 08:00:00,0.34564121572279016,1h-S-223413,support,84.6,5,0.001363782121177508,1h,line,break,EURUSD.a
46240,2025-06-06 08:00:00,0.34564121572279016,1h-S-223413,support,84.6,5,0.001363782121177508,1h,placebo,hold,EURUSD.a
6449,2019-01-15 22:00:00,,1h-S-223413,support,84.6,5,0.001363782121177508,1h,random,break,EURUSD.a
46241,2025-06-06 09:00:00,0.3627077911239732,1h-S-223414,support,84.5,5,0.0013927976839505467,1h,line,break,EURUSD.a
46241,2025-06-06 09:00:00,0.3627077911239732,1h-S-223414,support,84.5,5,0.0013927976839505467,1h,placebo,break,EURUSD.a
30775,2022-12-09 12:00:00,,1h-S-223414,support,84.5,5,0.0013927976839505467,1h,random,break,EURUSD.a
46271,2025-06-09 15:00:00,0.05200813473490816,1h-S-223560,support,77.6,3,0.0014677680376674188,1h,line,hold,EURUSD.a
46271,2025-06-09 15:00:00,0.05200813473490816,1h-S-223560,support,77.6,3,0.0014677680376674188,1h,placebo,hold,EURUSD.a
14854,2020-05-22 03:00:00,,1h-S-223560,support,77.6,3,0.0014677680376674188,1h,random,break,EURUSD.a
46271,2025-06-09 15:00:00,0.11749876892951211,1h-S-223561,support,77.3,3,0.0014677680376674188,1h,line,hold,EURUSD.a
46271,2025-06-09 15:00:00,0.11749876892951211,1h-S-223561,support,77.3,3,0.0014677680376674188,1h,placebo,break,EURUSD.a
5167,2018-10-30 12:00:00,,1h-S-223561,support,77.3,3,0.0014677680376674188,1h,random,break,EURUSD.a
46274,2025-06-09 18:00:00,0.33866334194568826,1h-R-223580,resistance,81.44,3,0.0015141459106251234,1h,line,hold,EURUSD.a
46274,2025-06-09 18:00:00,0.33866334194568826,1h-R-223580,resistance,81.44,3,0.0015141459106251234,1h,placebo,hold,EURUSD.a
11348,2019-10-29 01:00:00,,1h-R-223580,resistance,81.44,3,0.0015141459106251234,1h,random,hold,EURUSD.a
46284,2025-06-10 04:00:00,0.07920375646585412,1h-S-223552,support,96.56,4,0.0013377420870062703,1h,line,hold,EURUSD.a
46284,2025-06-10 04:00:00,0.07920375646585412,1h-S-223552,support,96.56,4,0.0013377420870062703,1h,placebo,hold,EURUSD.a
43841,2025-01-17 08:00:00,,1h-S-223552,support,96.56,4,0.0013377420870062703,1h,random,hold,EURUSD.a
46284,2025-06-10 04:00:00,0.09753463821142067,1h-S-223556,support,94.01,4,0.0013377420870062703,1h,line,hold,EURUSD.a
46284,2025-06-10 04:00:00,0.09753463821142067,1h-S-223556,support,94.01,4,0.0013377420870062703,1h,placebo,hold,EURUSD.a
6235,2019-01-03 00:00:00,,1h-S-223556,support,94.01,4,0.0013377420870062703,1h,random,hold,EURUSD.a
46284,2025-06-10 04:00:00,0.15444993114540248,1h-S-223566,support,88.06,4,0.0013377420870062703,1h,line,hold,EURUSD.a
46284,2025-06-10 04:00:00,0.15444993114540248,1h-S-223566,support,88.06,4,0.0013377420870062703,1h,placebo,break,EURUSD.a
6528,2019-01-21 05:00:00,,1h-S-223566,support,88.06,4,0.0013377420870062703,1h,random,hold,EURUSD.a
46284,2025-06-10 04:00:00,0.031147010377569322,1h-S-223564,support,75.81,3,0.0013377420870062703,1h,line,hold,EURUSD.a
46284,2025-06-10 04:00:00,0.031147010377569322,1h-S-223564,support,75.81,3,0.0013377420870062703,1h,placebo,hold,EURUSD.a
30385,2022-11-17 06:00:00,,1h-S-223564,support,75.81,3,0.0013377420870062703,1h,random,hold,EURUSD.a
46295,2025-06-10 15:00:00,0.21557489721388443,1h-R-223501,resistance,96.98,4,0.0015351922203687136,1h,line,hold,EURUSD.a
46295,2025-06-10 15:00:00,0.21557489721388443,1h-R-223501,resistance,96.98,4,0.0015351922203687136,1h,placebo,break,EURUSD.a
45945,2025-05-21 01:00:00,,1h-R-223501,resistance,96.98,4,0.0015351922203687136,1h,random,break,EURUSD.a
46295,2025-06-10 15:00:00,0.22621643705454164,1h-R-223580,resistance,93.62,5,0.0015351922203687136,1h,line,hold,EURUSD.a
46295,2025-06-10 15:00:00,0.22621643705454164,1h-R-223580,resistance,93.62,5,0.0015351922203687136,1h,placebo,hold,EURUSD.a
27268,2022-05-19 09:00:00,,1h-R-223580,resistance,93.62,5,0.0015351922203687136,1h,random,break,EURUSD.a
46307,2025-06-11 03:00:00,0.29283161524863527,1h-S-223796,support,84.5,3,0.0014119755274002786,1h,line,hold,EURUSD.a
46307,2025-06-11 03:00:00,0.29283161524863527,1h-S-223796,support,84.5,3,0.0014119755274002786,1h,placebo,break,EURUSD.a
189,2018-01-11 22:00:00,,1h-S-223796,support,84.5,3,0.0014119755274002786,1h,random,hold,EURUSD.a
46307,2025-06-11 03:00:00,0.3103597268359504,1h-S-223797,support,84.05,3,0.0014119755274002786,1h,line,hold,EURUSD.a
46307,2025-06-11 03:00:00,0.3103597268359504,1h-S-223797,support,84.05,3,0.0014119755274002786,1h,placebo,break,EURUSD.a
53315,2026-07-28 07:00:00,,1h-S-223797,support,84.05,3,0.0014119755274002786,1h,random,break,EURUSD.a
46307,2025-06-11 03:00:00,0.3379048664818294,1h-S-223808,support,78.45,3,0.0014119755274002786,1h,line,hold,EURUSD.a
46307,2025-06-11 03:00:00,0.3379048664818294,1h-S-223808,support,78.45,3,0.0014119755274002786,1h,placebo,hold,EURUSD.a
39164,2024-04-17 07:00:00,,1h-S-223808,support,78.45,3,0.0014119755274002786,1h,random,break,EURUSD.a
46307,2025-06-11 03:00:00,0.3487638656685076,1h-S-223812,support,75.7,3,0.0014119755274002786,1h,line,hold,EURUSD.a
46307,2025-06-11 03:00:00,0.3487638656685076,1h-S-223812,support,75.7,3,0.0014119755274002786,1h,placebo,hold,EURUSD.a
31295,2023-01-11 09:00:00,,1h-S-223812,support,75.7,3,0.0014119755274002786,1h,random,break,EURUSD.a
46307,2025-06-11 03:00:00,0.32093604836636047,1h-S-223813,support,75.25,3,0.0014119755274002786,1h,line,hold,EURUSD.a
46307,2025-06-11 03:00:00,0.32093604836636047,1h-S-223813,support,75.25,3,0.0014119755274002786,1h,placebo,break,EURUSD.a
29504,2022-09-27 13:00:00,,1h-S-223813,support,75.25,3,0.0014119755274002786,1h,random,break,EURUSD.a
46316,2025-06-11 12:00:00,0.3756315240620746,1h-R-223828,resistance,94.0,4,0.0014235675332110787,1h,line,break,EURUSD.a
46316,2025-06-11 12:00:00,0.3756315240620746,1h-R-223828,resistance,94.0,4,0.0014235675332110787,1h,placebo,break,EURUSD.a
8341,2019-05-06 18:00:00,,1h-R-223828,resistance,94.0,4,0.0014235675332110787,1h,random,break,EURUSD.a
46316,2025-06-11 12:00:00,0.39068265397947244,1h-R-223822,resistance,83.45,3,0.0014235675332110787,1h,line,break,EURUSD.a
46316,2025-06-11 12:00:00,0.39068265397947244,1h-R-223822,resistance,83.45,3,0.0014235675332110787,1h,placebo,break,EURUSD.a
24821,2021-12-28 10:00:00,,1h-R-223822,resistance,83.45,3,0.0014235675332110787,1h,random,break,EURUSD.a
46317,2025-06-11 13:00:00,0.3647870278293687,1h-R-223824,resistance,96.24,4,0.0013890269951245848,1h,line,break,EURUSD.a
46317,2025-06-11 13:00:00,0.3647870278293687,1h-R-223824,resistance,96.24,4,0.0013890269951245848,1h,placebo,break,EURUSD.a
34447,2023-07-13 17:00:00,,1h-R-223824,resistance,96.24,4,0.0013890269951245848,1h,random,break,EURUSD.a
46317,2025-06-11 13:00:00,0.18763300294944918,1h-R-223827,resistance,80.34,3,0.0013890269951245848,1h,line,break,EURUSD.a
46317,2025-06-11 13:00:00,0.18763300294944918,1h-R-223827,resistance,80.34,3,0.0013890269951245848,1h,placebo,break,EURUSD.a
38028,2024-02-09 22:00:00,,1h-R-223827,resistance,80.34,3,0.0013890269951245848,1h,random,break,EURUSD.a
46356,2025-06-13 04:00:00,0.04894640398202149,1h-S-223965,support,75.78,4,0.002202508647796758,1h,line,break,EURUSD.a
46356,2025-06-13 04:00:00,0.04894640398202149,1h-S-223965,support,75.78,4,0.002202508647796758,1h,placebo,hold,EURUSD.a
45003,2025-03-26 18:00:00,,1h-S-223965,support,75.78,4,0.002202508647796758,1h,random,break,EURUSD.a
46392,2025-06-16 16:00:00,0.30114404158048635,1h-R-224121,resistance,89.83,4,0.0017764566163947526,1h,line,hold,EURUSD.a
46392,2025-06-16 16:00:00,0.30114404158048635,1h-R-224121,resistance,89.83,4,0.0017764566163947526,1h,placebo,hold,EURUSD.a
269,2018-01-17 06:00:00,,1h-R-224121,resistance,89.83,4,0.0017764566163947526,1h,random,hold,EURUSD.a
46392,2025-06-16 16:00:00,0.37457028156164746,1h-R-224120,resistance,74.98,3,0.0017764566163947526,1h,line,hold,EURUSD.a
46392,2025-06-16 16:00:00,0.37457028156164746,1h-R-224120,resistance,74.98,3,0.0017764566163947526,1h,placebo,hold,EURUSD.a
44973,2025-03-25 12:00:00,,1h-R-224120,resistance,74.98,3,0.0017764566163947526,1h,random,break,EURUSD.a
46392,2025-06-16 16:00:00,0.0430632525973466,1h-R-224126,resistance,72.83,3,0.0017764566163947526,1h,line,hold,EURUSD.a
46392,2025-06-16 16:00:00,0.0430632525973466,1h-R-224126,resistance,72.83,3,0.0017764566163947526,1h,placebo,hold,EURUSD.a
49312,2025-12-03 08:00:00,,1h-R-224126,resistance,72.83,3,0.0017764566163947526,1h,random,break,EURUSD.a
46415,2025-06-17 15:00:00,0.19010874049633722,1h-S-224320,support,96.88,4,0.0015363571774303967,1h,line,break,EURUSD.a
46415,2025-06-17 15:00:00,0.19010874049633722,1h-S-224320,support,96.88,4,0.0015363571774303967,1h,placebo,hold,EURUSD.a
78,2018-01-05 07:00:00,,1h-S-224320,support,96.88,4,0.0015363571774303967,1h,random,break,EURUSD.a
46415,2025-06-17 15:00:00,0.17426778127775805,1h-S-224152,support,81.35,6,0.0015363571774303967,1h,line,break,EURUSD.a
46415,2025-06-17 15:00:00,0.17426778127775805,1h-S-224152,support,81.35,6,0.0015363571774303967,1h,placebo,hold,EURUSD.a
35115,2023-08-22 13:00:00,,1h-S-224152,support,81.35,6,0.0015363571774303967,1h,random,break,EURUSD.a
46415,2025-06-17 15:00:00,0.27196256104450406,1h-S-224196,support,76.51,3,0.0015363571774303967,1h,line,break,EURUSD.a
46415,2025-06-17 15:00:00,0.27196256104450406,1h-S-224196,support,76.51,3,0.0015363571774303967,1h,placebo,hold,EURUSD.a
1413,2018-03-26 00:00:00,,1h-S-224196,support,76.51,3,0.0015363571774303967,1h,random,hold,EURUSD.a
46457,2025-06-19 09:00:00,0.3101055984587411,1h-R-224564,resistance,70.31,3,0.0017671399765873726,1h,line,break,EURUSD.a
46457,2025-06-19 09:00:00,0.3101055984587411,1h-R-224564,resistance,70.31,3,0.0017671399765873726,1h,placebo,break,EURUSD.a
44174,2025-02-06 05:00:00,,1h-R-224564,resistance,70.31,3,0.0017671399765873726,1h,random,hold,EURUSD.a
46466,2025-06-19 18:00:00,0.3510059774869138,1h-S-224571,support,80.4,3,0.0016774756684392051,1h,line,hold,EURUSD.a
46466,2025-06-19 18:00:00,0.3510059774869138,1h-S-224571,support,80.4,3,0.0016774756684392051,1h,placebo,hold,EURUSD.a
6519,2019-01-18 20:00:00,,1h-S-224571,support,80.4,3,0.0016774756684392051,1h,random,hold,EURUSD.a
46466,2025-06-19 18:00:00,0.3605028110125932,1h-S-224572,support,80.0,3,0.0016774756684392051,1h,line,hold,EURUSD.a
46466,2025-06-19 18:00:00,0.3605028110125932,1h-S-224572,support,80.0,3,0.0016774756684392051,1h,placebo,hold,EURUSD.a
33731,2023-06-01 21:00:00,,1h-S-224572,support,80.0,3,0.0016774756684392051,1h,random,break,EURUSD.a
46466,2025-06-19 18:00:00,0.33815626597127424,1h-S-224573,support,79.2,3,0.0016774756684392051,1h,line,hold,EURUSD.a
46466,2025-06-19 18:00:00,0.33815626597127424,1h-S-224573,support,79.2,3,0.0016774756684392051,1h,placebo,hold,EURUSD.a
24861,2021-12-30 02:00:00,,1h-S-224573,support,79.2,3,0.0016774756684392051,1h,random,break,EURUSD.a
46466,2025-06-19 18:00:00,0.32262983832568287,1h-S-224575,support,78.55,3,0.0016774756684392051,1h,line,hold,EURUSD.a
46466,2025-06-19 18:00:00,0.32262983832568287,1h-S-224575,support,78.55,3,0.0016774756684392051,1h,placebo,break,EURUSD.a
34472,2023-07-14 18:00:00,,1h-S-224575,support,78.55,3,0.0016774756684392051,1h,random,break,EURUSD.a
46466,2025-06-19 18:00:00,0.2697576226321197,1h-S-224576,support,78.3,3,0.0016774756684392051,1h,line,hold,EURUSD.a
46466,2025-06-19 18:00:00,0.2697576226321197,1h-S-224576,support,78.3,3,0.0016774756684392051,1h,placebo,hold,EURUSD.a
9487,2019-07-11 12:00:00,,1h-S-224576,support,78.3,3,0.0016774756684392051,1h,random,hold,EURUSD.a
46466,2025-06-19 18:00:00,0.37612029453410445,1h-S-224578,support,77.4,3,0.0016774756684392051,1h,line,hold,EURUSD.a
46466,2025-06-19 18:00:00,0.37612029453410445,1h-S-224578,support,77.4,3,0.0016774756684392051,1h,placebo,break,EURUSD.a
13742,2020-03-18 19:00:00,,1h-S-224578,support,77.4,3,0.0016774756684392051,1h,random,hold,EURUSD.a
46467,2025-06-19 19:00:00,0.2429501647279509,1h-S-224574,support,93.39,4,0.0016112274064078354,1h,line,hold,EURUSD.a
46467,2025-06-19 19:00:00,0.2429501647279509,1h-S-224574,support,93.39,4,0.0016112274064078354,1h,placebo,hold,EURUSD.a
43923,2025-01-22 18:00:00,,1h-S-224574,support,93.39,4,0.0016112274064078354,1h,random,break,EURUSD.a
46467,2025-06-19 19:00:00,0.22963859634493253,1h-S-224577,support,92.49,4,0.0016112274064078354,1h,line,hold,EURUSD.a
46467,2025-06-19 19:00:00,0.22963859634493253,1h-S-224577,support,92.49,4,0.0016112274064078354,1h,placebo,hold,EURUSD.a
53577,2026-08-12 05:00:00,,1h-S-224577,support,92.49,4,0.0016112274064078354,1h,random,hold,EURUSD.a
46467,2025-06-19 19:00:00,0.2754429125433492,1h-S-224568,support,82.94,3,0.0016112274064078354,1h,line,hold,EURUSD.a
46467,2025-06-19 19:00:00,0.2754429125433492,1h-S-224568,support,82.94,3,0.0016112274064078354,1h,placebo,hold,EURUSD.a
21932,2021-07-13 01:00:00,,1h-S-224568,support,82.94,3,0.0016112274064078354,1h,random,hold,EURUSD.a
46467,2025-06-19 19:00:00,0.25882567871452417,1h-S-224569,support,82.49,3,0.0016112274064078354,1h,line,hold,EURUSD.a
46467,2025-06-19 19:00:00,0.25882567871452417,1h-S-224569,support,82.49,3,0.0016112274064078354,1h,placebo,hold,EURUSD.a
30944,2022-12-20 13:00:00,,1h-S-224569,support,82.49,3,0.0016112274064078354,1h,random,break,EURUSD.a
46467,2025-06-19 19:00:00,0.32564459735064866,1h-S-224570,support,81.84,3,0.0016112274064078354,1h,line,hold,EURUSD.a
46467,2025-06-19 19:00:00,0.32564459735064866,1h-S-224570,support,81.84,3,0.0016112274064078354,1h,placebo,hold,EURUSD.a
21215,2021-06-01 04:00:00,,1h-S-224570,support,81.84,3,0.0016112274064078354,1h,random,break,EURUSD.a
46478,2025-06-20 06:00:00,0.3643324908288433,1h-R-224444,resistance,81.33,3,0.001440076523159192,1h,line,hold,EURUSD.a
46478,2025-06-20 06:00:00,0.3643324908288433,1h-R-224444,resistance,81.33,3,0.001440076523159192,1h,placebo,break,EURUSD.a
13687,2020-03-16 12:00:00,,1h-R-224444,resistance,81.33,3,0.001440076523159192,1h,random,hold,EURUSD.a
46491,2025-06-20 19:00:00,0.12297442994106551,1h-R-224444,resistance,96.39,4,0.001496246008931633,1h,line,hold,EURUSD.a
46491,2025-06-20 19:00:00,0.12297442994106551,1h-R-224444,resistance,96.39,4,0.001496246008931633,1h,placebo,break,EURUSD.a
7344,2019-03-08 05:00:00,,1h-R-224444,resistance,96.39,4,0.001496246008931633,1h,random,break,EURUSD.a
46491,2025-06-20 19:00:00,0.1935731328898487,1h-R-224447,resistance,76.94,3,0.001496246008931633,1h,line,hold,EURUSD.a
46491,2025-06-20 19:00:00,0.1935731328898487,1h-R-224447,resistance,76.94,3,0.001496246008931633,1h,placebo,break,EURUSD.a
44235,2025-02-10 18:00:00,,1h-R-224447,resistance,76.94,3,0.001496246008931633,1h,random,hold,EURUSD.a
46491,2025-06-20 19:00:00,0.22048891586547736,1h-R-224448,resistance,76.49,3,0.001496246008931633,1h,line,hold,EURUSD.a
46491,2025-06-20 19:00:00,0.22048891586547736,1h-R-224448,resistance,76.49,3,0.001496246008931633,1h,placebo,hold,EURUSD.a
11195,2019-10-18 16:00:00,,1h-R-224448,resistance,76.49,3,0.001496246008931633,1h,random,break,EURUSD.a
46494,2025-06-20 22:00:00,0.08806511319976684,1h-S-224720,support,94.77,4,0.0014571036740607893,1h,line,break,EURUSD.a
46494,2025-06-20 22:00:00,0.08806511319976684,1h-S-224720,support,94.77,4,0.0014571036740607893,1h,placebo,break,EURUSD.a
44260,2025-02-11 19:00:00,,1h-S-224720,support,94.77,4,0.0014571036740607893,1h,random,hold,EURUSD.a
46496,2025-06-23 00:00:00,0.36623552027301687,1h-S-224574,support,87.9,4,0.00180051286181773,1h,line,hold,EURUSD.a
46496,2025-06-23 00:00:00,0.36623552027301687,1h-S-224574,support,87.9,4,0.00180051286181773,1h,placebo,hold,EURUSD.a
41453,2024-08-28 16:00:00,,1h-S-224574,support,87.9,4,0.00180051286181773,1h,random,hold,EURUSD.a
46496,2025-06-23 00:00:00,0.28880660117867946,1h-S-224577,support,87.0,4,0.00180051286181773,1h,line,hold,EURUSD.a
46496,2025-06-23 00:00:00,0.28880660117867946,1h-S-224577,support,87.0,4,0.00180051286181773,1h,placebo,break,EURUSD.a
37103,2023-12-15 09:00:00,,1h-S-224577,support,87.0,4,0.00180051286181773,1h,random,break,EURUSD.a
46496,2025-06-23 00:00:00,0.007482036299905725,1h-S-224578,support,86.5,4,0.00180051286181773,1h,line,hold,EURUSD.a
46496,2025-06-23 00:00:00,0.007482036299905725,1h-S-224578,support,86.5,4,0.00180051286181773,1h,placebo,break,EURUSD.a
41284,2024-08-19 15:00:00,,1h-S-224578,support,86.5,4,0.00180051286181773,1h,random,hold,EURUSD.a
46508,2025-06-23 12:00:00,0.2637500298307729,1h-S-224574,support,86.96,4,0.0019794555029958396,1h,line,hold,EURUSD.a
46508,2025-06-23 12:00:00,0.2637500298307729,1h-S-224574,support,86.96,4,0.0019794555029958396,1h,placebo,hold,EURUSD.a
23749,2021-10-26 18:00:00,,1h-S-224574,support,86.96,4,0.0019794555029958396,1h,random,hold,EURUSD.a
46508,2025-06-23 12:00:00,0.18403329285982062,1h-S-224577,support,86.06,4,0.0019794555029958396,1h,line,hold,EURUSD.a
46508,2025-06-23 12:00:00,0.18403329285982062,1h-S-224577,support,86.06,4,0.0019794555029958396,1h,placebo,break,EURUSD.a
40485,2024-07-03 08:00:00,,1h-S-224577,support,86.06,4,0.0019794555029958396,1h,random,hold,EURUSD.a
46508,2025-06-23 12:00:00,0.35882103396383713,1h-S-224569,support,76.06,3,0.0019794555029958396,1h,line,hold,EURUSD.a
46508,2025-06-23 12:00:00,0.35882103396383713,1h-S-224569,support,76.06,3,0.0019794555029958396,1h,placebo,hold,EURUSD.a
31081,2022-12-29 08:00:00,,1h-S-224569,support,76.06,3,0.0019794555029958396,1h,random,hold,EURUSD.a
46509,2025-06-23 13:00:00,0.017320506077113766,1h-S-224568,support,78.0,3,0.001998780109924714,1h,line,hold,EURUSD.a
46509,2025-06-23 13:00:00,0.017320506077113766,1h-S-224568,support,78.0,3,0.001998780109924714,1h,placebo,hold,EURUSD.a
31912,2023-02-16 02:00:00,,1h-S-224568,support,78.0,3,0.001998780109924714,1h,random,hold,EURUSD.a
46509,2025-06-23 13:00:00,0.2832977960849479,1h-S-224570,support,76.9,3,0.001998780109924714,1h,line,hold,EURUSD.a
46509,2025-06-23 13:00:00,0.2832977960849479,1h-S-224570,support,76.9,3,0.001998780109924714,1h,placebo,hold,EURUSD.a
13667,2020-03-13 16:00:00,,1h-S-224570,support,76.9,3,0.001998780109924714,1h,random,break,EURUSD.a
46516,2025-06-23 20:00:00,0.2429801048306317,1h-R-224495,resistance,93.05,4,0.002452299782833079,1h,line,break,EURUSD.a
46516,2025-06-23 20:00:00,0.2429801048306317,1h-R-224495,resistance,93.05,4,0.002452299782833079,1h,placebo,break,EURUSD.a
24717,2021-12-22 02:00:00,,1h-R-224495,resistance,93.05,4,0.002452299782833079,1h,random,hold,EURUSD.a
46516,2025-06-23 20:00:00,0.1514987973481267,1h-R-224445,resistance,92.09,5,0.002452299782833079,1h,line,break,EURUSD.a
46516,2025-06-23 20:00:00,0.1514987973481267,1h-R-224445,resistance,92.09,5,0.002452299782833079,1h,placebo,hold,EURUSD.a
